url,cep
http://sulamericadiretocampinas.com.br,99820000
http://wsodonto.sulamerica.com.br,99820000
https://www.sulamericaauto.com.br,99895000
https://ri.sulamerica.com.br,99895000
https://www.kensaq.com,99900000
http://coronavirus.sulamerica.com.br,99900000
https://br.simpli.com,99910000
https://br.answerroot.com,99925000
https://good-appetite.com,99930000
https://www.teoma.eu,99960000
https://wanted.de,99940000
https://br.fastquicksearch.com,99943000
https://br.consumersearch.com,99955000
https://br.ohdeal.com,99969000
https://weather.info,99975000
https://br.top10answers.com,99978000
https://br.faqtoids.com,99967000
https://pt.wikipedia.org,99969000
https://www.izito.com.br,99970000
https://corretor.sulamericaseguros.com.br,99970000
https://www.zapmeta.com.br,99975000
https://br.directhit.com,99978000
https://portal.sulamericaauto.com.br,99980000
https://portal.sulamericaseguros.com.br,99980000
https://corretor2.sulamericaseguros.com.br,99980000
http://www.sulamericaauto.com.br,99980000
https://portal2.sulamericaseguros.com.br,99980000
https://saude.sulamericaseguros.com.br,99980000
http://corretor.sulamericaseguros.com.br,99980000
http://www.sulamerica.com.br,99980000
https://sulamerica.in,99980000
https://coronavirus.sulamerica.com.br,99980000
http://atendimentocliente.sulamerica.com.br,99980000
https://www.sulamerica.com.br,99980000
http://painel.programasaudeativa.com.br,99980000
https://www.acesso-odonto.sulamerica.com.br,99980000
https://sulamericaparadiso.com.br,99980000
http://sulamericasaudesa.com.br,99980000
https://s.gmx.com.br,99980000
