url,cep
https://portal.sulamericaseguros.com.br/home.htm,99763000
https://portal.sulamericaauto.com.br/home.htm,99763000
https://portal2.sulamericaseguros.com.br/home.htm,99763000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99763000
https://br.directhit.com/sulamerica plano de saúde/confiáveis,99763000
https://br.directhit.com/sulamerica plano de saúde/confiáveis,99763000
https://br.faqtoids.com/saúde sulamérica/não busque mais,99763000
https://portal.sulamericaauto.com.br/home.htm,99763000
https://portal2.sulamericaseguros.com.br/home.htm,99763000
https://saude.sulamericaseguros.com.br/segurado/login/,99763000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99763000
http://corretor.sulamericaseguros.com.br/,99763000
https://sulamericaparadiso.com.br/,99763000
http://sulamericasaudesa.com.br/,99763000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99763000
http://www.sulamerica.com.br/cotadorauto/,99763000
https://www.acesso-odonto.sulamerica.com.br/,99763000
http://www.marioplanosdesaude.com.br,99763000
http://www.marioplanosdesaude.com.br,99763000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99763000
https://portal.sulamericaseguros.com.br/home.htm,99763000
https://portal.sulamericaauto.com.br/home.htm,99763000
https://portal2.sulamericaseguros.com.br/home.htm,99763000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99763000
https://br.directhit.com/sulamerica plano de saúde/confiáveis,99763000
https://br.directhit.com/sulamerica plano de saúde/confiáveis,99763000
https://br.faqtoids.com/saúde sulamérica/não busque mais,99763000
https://portal.sulamericaauto.com.br/home.htm,99763000
https://portal2.sulamericaseguros.com.br/home.htm,99763000
https://saude.sulamericaseguros.com.br/segurado/login/,99763000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99763000
http://corretor.sulamericaseguros.com.br/,99763000
https://sulamericaparadiso.com.br/,99763000
http://sulamericasaudesa.com.br/,99763000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99763000
http://www.sulamerica.com.br/cotadorauto/,99763000
https://www.acesso-odonto.sulamerica.com.br/,99763000
http://www.marioplanosdesaude.com.br,99763000
http://www.marioplanosdesaude.com.br,99763000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99763000
https://portal.sulamericaauto.com.br/home.htm,99763000
https://portal2.sulamericaseguros.com.br/home.htm,99763000
https://saude.sulamericaseguros.com.br/segurado/login/,99763000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99763000
http://corretor.sulamericaseguros.com.br/,99763000
https://sulamericaparadiso.com.br/,99763000
http://sulamericasaudesa.com.br/,99763000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99763000
http://www.sulamerica.com.br/cotadorauto/,99763000
https://www.acesso-odonto.sulamerica.com.br/,99763000
http://www.marioplanosdesaude.com.br,99763000
http://www.marioplanosdesaude.com.br,99763000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99763000
https://sulamerica.in/,99763000
https://pt.wikipedia.org/wiki/SulAm%C3%A9rica_Seguros,99763000
https://www.portalsulamerica.com/,99763000
http://atendimentocliente.sulamerica.com.br/,99763000
https://coronavirus.sulamerica.com.br/,99763000
https://www.sulamerica.com.br/espacodocliente/tutorial/,99763000
https://www.acesso-odonto.sulamerica.com.br/,99763000
https://sulamericaparadiso.com.br/,99763000
https://sulamericaodontoindividual.com.br/,99763000
http://sulamericasaudesa.com.br/sulamerica-odonto.php,99763000
http://www.marioplanosdesaude.com.br,99763000
http://www.marioplanosdesaude.com.br,99763000
https://wanted.de/portal sulamérica saúde online/poupe tempo,99763000
https://portal.sulamericaseguros.com.br/home.htm,99765000
https://portal.sulamericaauto.com.br/home.htm,99765000
https://portal2.sulamericaseguros.com.br/home.htm,99765000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99765000
https://br.simpli.com/sul america seguros/encontre aqui,99765000
https://br.simpli.com/sul america seguros/encontre aqui,99765000
https://www.teoma.eu/sulamerica auto/não busque mais,99765000
https://portal.sulamericaauto.com.br/home.htm,99765000
https://portal2.sulamericaseguros.com.br/home.htm,99765000
https://saude.sulamericaseguros.com.br/segurado/login/,99765000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99765000
http://corretor.sulamericaseguros.com.br/,99765000
https://sulamericaparadiso.com.br/,99765000
http://sulamericasaudesa.com.br/,99765000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99765000
http://www.sulamerica.com.br/cotadorauto/,99765000
https://www.acesso-odonto.sulamerica.com.br/,99765000
http://www.marioplanosdesaude.com.br,99765000
http://www.marioplanosdesaude.com.br,99765000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99765000
https://portal.sulamericaseguros.com.br/home.htm,99765000
https://portal.sulamericaauto.com.br/home.htm,99765000
https://portal2.sulamericaseguros.com.br/home.htm,99765000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99765000
https://br.simpli.com/sul america seguros/encontre aqui,99765000
https://br.simpli.com/sul america seguros/encontre aqui,99765000
https://www.teoma.eu/sulamerica auto/não busque mais,99765000
https://portal.sulamericaauto.com.br/home.htm,99765000
https://portal2.sulamericaseguros.com.br/home.htm,99765000
https://saude.sulamericaseguros.com.br/segurado/login/,99765000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99765000
http://corretor.sulamericaseguros.com.br/,99765000
https://sulamericaparadiso.com.br/,99765000
http://sulamericasaudesa.com.br/,99765000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99765000
http://www.sulamerica.com.br/cotadorauto/,99765000
https://www.acesso-odonto.sulamerica.com.br/,99765000
http://www.marioplanosdesaude.com.br,99765000
http://www.marioplanosdesaude.com.br,99765000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99765000
https://portal.sulamericaauto.com.br/home.htm,99765000
https://portal2.sulamericaseguros.com.br/home.htm,99765000
https://saude.sulamericaseguros.com.br/segurado/login/,99765000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99765000
http://corretor.sulamericaseguros.com.br/,99765000
https://sulamericaparadiso.com.br/,99765000
http://sulamericasaudesa.com.br/,99765000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99765000
http://www.sulamerica.com.br/cotadorauto/,99765000
https://www.acesso-odonto.sulamerica.com.br/,99765000
http://www.marioplanosdesaude.com.br,99765000
http://www.marioplanosdesaude.com.br,99765000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99765000
https://sulamerica.in/,99765000
https://pt.wikipedia.org/wiki/SulAm%C3%A9rica_Seguros,99765000
https://www.portalsulamerica.com/,99765000
http://atendimentocliente.sulamerica.com.br/,99765000
https://coronavirus.sulamerica.com.br/,99765000
https://www.sulamerica.com.br/espacodocliente/tutorial/,99765000
https://www.acesso-odonto.sulamerica.com.br/,99765000
https://sulamericaparadiso.com.br/,99765000
https://sulamericaodontoindividual.com.br/,99765000
http://sulamericasaudesa.com.br/sulamerica-odonto.php,99765000
http://www.marioplanosdesaude.com.br,99765000
http://www.marioplanosdesaude.com.br,99765000
https://s.gmx.com.br/sulamérica plano de saúde/não busque mais,99765000
https://portal.sulamericaseguros.com.br/home.htm,99768000
https://portal.sulamericaauto.com.br/home.htm,99768000
https://portal2.sulamericaseguros.com.br/home.htm,99768000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99768000
http://www.marioplanosdesaude.com.br,99768000
http://www.marioplanosdesaude.com.br,99768000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99768000
https://portal.sulamericaauto.com.br/home.htm,99768000
https://portal2.sulamericaseguros.com.br/home.htm,99768000
https://saude.sulamericaseguros.com.br/segurado/login/,99768000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99768000
http://corretor.sulamericaseguros.com.br/,99768000
https://sulamericaparadiso.com.br/,99768000
http://sulamericasaudesa.com.br/,99768000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99768000
http://www.sulamerica.com.br/cotadorauto/,99768000
https://www.acesso-odonto.sulamerica.com.br/,99768000
https://www.izito.com.br/sul américa seguro saúde/resultado_útil,99768000
https://www.izito.com.br/sul américa seguro saúde/resultado_útil,99768000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99768000
https://portal.sulamericaseguros.com.br/home.htm,99768000
https://portal.sulamericaauto.com.br/home.htm,99768000
https://portal2.sulamericaseguros.com.br/home.htm,99768000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99768000
http://www.marioplanosdesaude.com.br,99768000
http://www.marioplanosdesaude.com.br,99768000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99768000
https://portal.sulamericaauto.com.br/home.htm,99768000
https://portal2.sulamericaseguros.com.br/home.htm,99768000
https://saude.sulamericaseguros.com.br/segurado/login/,99768000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99768000
http://corretor.sulamericaseguros.com.br/,99768000
https://sulamericaparadiso.com.br/,99768000
http://sulamericasaudesa.com.br/,99768000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99768000
http://www.sulamerica.com.br/cotadorauto/,99768000
https://www.acesso-odonto.sulamerica.com.br/,99768000
https://www.izito.com.br/sul américa seguro saúde/resultado_útil,99768000
https://www.izito.com.br/sul américa seguro saúde/resultado_útil,99768000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99768000
https://portal.sulamericaauto.com.br/home.htm,99768000
https://portal2.sulamericaseguros.com.br/home.htm,99768000
https://saude.sulamericaseguros.com.br/segurado/login/,99768000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99768000
http://corretor.sulamericaseguros.com.br/,99768000
https://sulamericaparadiso.com.br/,99768000
http://sulamericasaudesa.com.br/,99768000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99768000
http://www.sulamerica.com.br/cotadorauto/,99768000
https://www.acesso-odonto.sulamerica.com.br/,99768000
https://www.izito.com.br/sul américa seguro saúde/resultado_útil,99768000
https://www.izito.com.br/sul américa seguro saúde/resultado_útil,99768000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99768000
https://sulamerica.in/,99768000
https://pt.wikipedia.org/wiki/SulAm%C3%A9rica_Seguros,99768000
https://www.portalsulamerica.com/,99768000
http://atendimentocliente.sulamerica.com.br/,99768000
https://coronavirus.sulamerica.com.br/,99768000
https://www.sulamerica.com.br/espacodocliente/tutorial/,99768000
https://www.acesso-odonto.sulamerica.com.br/,99768000
https://sulamericaparadiso.com.br/,99768000
https://sulamericaodontoindividual.com.br/,99768000
http://sulamericasaudesa.com.br/sulamerica-odonto.php,99768000
http://www.marioplanosdesaude.com.br,99768000
http://www.marioplanosdesaude.com.br,99768000
https://s.gmx.com.br/sulamérica plano de saúde/não busque mais,99768000
https://portal.sulamericaseguros.com.br/home.htm,99770000
https://portal.sulamericaauto.com.br/home.htm,99770000
https://portal2.sulamericaseguros.com.br/home.htm,99770000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99770000
https://www.zapmeta.com.br/pesquise_web,99770000
https://www.zapmeta.com.br/pesquise_web,99770000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99770000
https://portal.sulamericaauto.com.br/home.htm,99770000
https://portal2.sulamericaseguros.com.br/home.htm,99770000
https://saude.sulamericaseguros.com.br/segurado/login/,99770000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99770000
http://corretor.sulamericaseguros.com.br/,99770000
https://sulamericaparadiso.com.br/,99770000
http://sulamericasaudesa.com.br/,99770000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99770000
http://www.sulamerica.com.br/cotadorauto/,99770000
https://www.acesso-odonto.sulamerica.com.br/,99770000
http://www.marioplanosdesaude.com.br,99770000
http://www.marioplanosdesaude.com.br,99770000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99770000
https://portal.sulamericaseguros.com.br/home.htm,99770000
https://portal.sulamericaauto.com.br/home.htm,99770000
https://portal2.sulamericaseguros.com.br/home.htm,99770000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99770000
https://www.zapmeta.com.br/pesquise_web,99770000
https://www.zapmeta.com.br/pesquise_web,99770000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99770000
https://portal.sulamericaauto.com.br/home.htm,99770000
https://portal2.sulamericaseguros.com.br/home.htm,99770000
https://saude.sulamericaseguros.com.br/segurado/login/,99770000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99770000
http://corretor.sulamericaseguros.com.br/,99770000
https://sulamericaparadiso.com.br/,99770000
http://sulamericasaudesa.com.br/,99770000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99770000
http://www.sulamerica.com.br/cotadorauto/,99770000
https://www.acesso-odonto.sulamerica.com.br/,99770000
http://www.marioplanosdesaude.com.br,99770000
http://www.marioplanosdesaude.com.br,99770000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99770000
https://portal.sulamericaauto.com.br/home.htm,99770000
https://portal2.sulamericaseguros.com.br/home.htm,99770000
https://saude.sulamericaseguros.com.br/segurado/login/,99770000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99770000
http://corretor.sulamericaseguros.com.br/,99770000
https://sulamericaparadiso.com.br/,99770000
http://sulamericasaudesa.com.br/,99770000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99770000
http://www.sulamerica.com.br/cotadorauto/,99770000
https://www.acesso-odonto.sulamerica.com.br/,99770000
http://www.marioplanosdesaude.com.br,99770000
http://www.marioplanosdesaude.com.br,99770000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99770000
https://sulamerica.in/,99770000
https://pt.wikipedia.org/wiki/SulAm%C3%A9rica_Seguros,99770000
https://www.portalsulamerica.com/,99770000
http://atendimentocliente.sulamerica.com.br/,99770000
https://coronavirus.sulamerica.com.br/,99770000
https://www.sulamerica.com.br/espacodocliente/tutorial/,99770000
https://www.acesso-odonto.sulamerica.com.br/,99770000
https://sulamericaparadiso.com.br/,99770000
https://sulamericaodontoindividual.com.br/,99770000
http://sulamericasaudesa.com.br/sulamerica-odonto.php,99770000
http://www.marioplanosdesaude.com.br,99770000
http://www.marioplanosdesaude.com.br,99770000
https://s.gmx.com.br/sulamérica plano de saúde/não busque mais,99770000
https://portal.sulamericaseguros.com.br/home.htm,99773000
https://portal.sulamericaauto.com.br/home.htm,99773000
https://portal2.sulamericaseguros.com.br/home.htm,99773000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99773000
http://www.marioplanosdesaude.com.br,99773000
http://www.marioplanosdesaude.com.br,99773000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99773000
https://portal.sulamericaauto.com.br/home.htm,99773000
https://portal2.sulamericaseguros.com.br/home.htm,99773000
https://saude.sulamericaseguros.com.br/segurado/login/,99773000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99773000
http://corretor.sulamericaseguros.com.br/,99773000
https://sulamericaparadiso.com.br/,99773000
http://sulamericasaudesa.com.br/,99773000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99773000
http://www.sulamerica.com.br/cotadorauto/,99773000
https://www.acesso-odonto.sulamerica.com.br/,99773000
http://www.marioplanosdesaude.com.br,99773000
http://www.marioplanosdesaude.com.br,99773000
https://br.answerroot.com/trabalhe conosco sulamerica saude/poupe tempo,99773000
https://portal.sulamericaseguros.com.br/home.htm,99773000
https://portal.sulamericaauto.com.br/home.htm,99773000
https://portal2.sulamericaseguros.com.br/home.htm,99773000
https://portal.sulamericaseguros.com.br/main.jsp?lumChannelId=8A619BA64ED07F8C014ED19C6E2C6463,99773000
http://www.marioplanosdesaude.com.br,99773000
http://www.marioplanosdesaude.com.br,99773000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99773000
https://portal.sulamericaauto.com.br/home.htm,99773000
https://portal2.sulamericaseguros.com.br/home.htm,99773000
https://saude.sulamericaseguros.com.br/segurado/login/,99773000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99773000
http://corretor.sulamericaseguros.com.br/,99773000
https://sulamericaparadiso.com.br/,99773000
http://sulamericasaudesa.com.br/,99773000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99773000
http://www.sulamerica.com.br/cotadorauto/,99773000
https://www.acesso-odonto.sulamerica.com.br/,99773000
http://www.marioplanosdesaude.com.br,99773000
http://www.marioplanosdesaude.com.br,99773000
https://br.answerroot.com/trabalhe conosco sulamerica saude/poupe tempo,99773000
https://portal.sulamericaauto.com.br/home.htm,99773000
https://portal2.sulamericaseguros.com.br/home.htm,99773000
https://saude.sulamericaseguros.com.br/segurado/login/,99773000
https://portal.sulamericaauto.com.br/espacodocliente/login.htm,99773000
http://corretor.sulamericaseguros.com.br/,99773000
https://sulamericaparadiso.com.br/,99773000
http://sulamericasaudesa.com.br/,99773000
https://cotador.cotador.sulamericaauto.com.br/CotadorWebSAS/LoginCotadorAuto.jsf,99773000
http://www.sulamerica.com.br/cotadorauto/,99773000
https://www.acesso-odonto.sulamerica.com.br/,99773000
http://www.marioplanosdesaude.com.br,99773000
http://www.marioplanosdesaude.com.br,99773000
https://br.answerroot.com/trabalhe conosco sulamerica saude/poupe tempo,99773000
https://sulamerica.in/,99773000
https://pt.wikipedia.org/wiki/SulAm%C3%A9rica_Seguros,99773000
https://www.portalsulamerica.com/,99773000
http://atendimentocliente.sulamerica.com.br/,99773000
https://coronavirus.sulamerica.com.br/,99773000
https://www.sulamerica.com.br/espacodocliente/tutorial/,99773000
https://www.acesso-odonto.sulamerica.com.br/,99773000
https://sulamericaparadiso.com.br/,99773000
https://sulamericaodontoindividual.com.br/,99773000
http://sulamericasaudesa.com.br/sulamerica-odonto.php,99773000
https://br.simpli.com/sul america seguros/economize tempo,99773000
https://br.simpli.com/sul america seguros/economize tempo,99773000
https://s.gmx.com.br/sulamérica plano de saúde/veja isto,99773000
https://portal.sulamericaseguros.com.br/home.htm,99777000
https://portal.sulamericaauto.com.br/home.htm,99777000
https://portal2.sulamericaseguros.com.br/home.htm,99777000
